reward, 819.0 , action, 174 , 9 , 102 , 0 , 1305 , 1 , 15 , count= 1
reward, 189.0 , action, 717 , 10 , 66 , 0 , 706 , 84 , 8 , count= 2
reward, 105.0 , action, 548 , 42 , 304 , 0 , 701 , 6 , 0 , count= 3
reward, 521.0 , action, 499 , 7 , 32 , 0 , 999 , 68 , 1 , count= 4
reward, 521.0 , action, 1401 , 13 , 77 , 0 , 97 , 29 , 4 , count= 5
reward, 819.0 , action, 179 , 6 , 146 , 0 , 1212 , 36 , 7 , count= 6
reward, 563.0 , action, 574 , 47 , 363 , 0 , 241 , 366 , 0 , count= 7
reward, 1046.0 , action, 425 , 5 , 410 , 0 , 468 , 271 , 12 , count= 8
reward, 84.0 , action, 1190 , 18 , 141 , 0 , 166 , 91 , 0 , count= 9
reward, 2046.0 , action, 624 , 68 , 371 , 0 , 372 , 151 , 20 , count= 10
reward, 1256.0 , action, 679 , 1 , 636 , 0 , 264 , 16 , 20 , count= 11
reward, 584.0 , action, 567 , 5 , 349 , 0 , 620 , 74 , 1 , count= 12
reward, 1130.0 , action, 529 , 4 , 196 , 0 , 844 , 16 , 17 , count= 13
reward, 42.0 , action, 753 , 24 , 387 , 0 , 370 , 52 , 5 , count= 14
reward, 21.0 , action, 789 , 6 , 246 , 0 , 508 , 32 , 5 , count= 15
reward, 231.0 , action, 140 , 0 , 22 , 0 , 1402 , 17 , 5 , count= 16
reward, 483.0 , action, 1082 , 2 , 147 , 0 , 331 , 22 , 12 , count= 17
reward, 1025.0 , action, 1151 , 8 , 198 , 0 , 217 , 26 , 26 , count= 18
reward, 777.0 , action, 967 , 20 , 104 , 0 , 492 , 5 , 3 , count= 19
reward, 1546.0 , action, 570 , 16 , 252 , 0 , 255 , 515 , 13 , count= 20
reward, 756.0 , action, 753 , 2 , 129 , 0 , 696 , 8 , 18 , count= 21
reward, 777.0 , action, 430 , 53 , 249 , 0 , 842 , 3 , 9 , count= 22
reward, 500.0 , action, 592 , 8 , 99 , 0 , 248 , 651 , 13 , count= 23
reward, 1567.0 , action, 244 , 10 , 137 , 0 , 1163 , 60 , 7 , count= 24
reward, 189.0 , action, 59 , 5 , 67 , 0 , 1439 , 13 , 3 , count= 25
