reward, 1063.0 , 164 , 2 , 261 , 0 , 1159 , 5 , 0 , count= 25
reward, 605.0 , 888 , 9 , 376 , 0 , 184 , 137 , 7 , count= 26
reward, 2584.0 , 330 , 5 , 458 , 0 , 464 , 346 , 13 , count= 27
reward, 1147.0 , 303 , 3 , 246 , 0 , 1001 , 39 , 4 , count= 28
reward, 210.0 , 45 , 0 , 89 , 0 , 1445 , 2 , 0 , count= 29
reward, 2693.0 , 978 , 6 , 307 , 0 , 276 , 26 , 8 , count= 30
reward, 3335.0 , 313 , 13 , 496 , 0 , 698 , 152 , 18 , count= 31
reward, 1357.0 , 54 , 1 , 153 , 0 , 1378 , 8 , 2 , count= 32
reward, 1315.0 , 633 , 0 , 145 , 0 , 795 , 21 , 7 , count= 33
reward, 1777.0 , 253 , 17 , 261 , 0 , 625 , 440 , 5 , count= 34
reward, 1210.0 , 423 , 5 , 330 , 0 , 791 , 45 , 2 , count= 35
reward, 210.0 , 30 , 0 , 79 , 0 , 1469 , 3 , 0 , count= 36
reward, 2130.0 , 265 , 12 , 504 , 0 , 780 , 45 , 10 , count= 37
reward, 126.0 , 116 , 0 , 155 , 0 , 1310 , 0 , 0 , count= 38
reward, 1651.0 , 426 , 0 , 392 , 0 , 512 , 271 , 10 , count= 39
reward, 710.0 , 71 , 1 , 91 , 0 , 1423 , 0 , 0 , count= 40
reward, 2088.0 , 358 , 23 , 630 , 0 , 580 , 84 , 10 , count= 41
reward, 189.0 , 107 , 2 , 128 , 0 , 1330 , 19 , 0 , count= 42
reward, 2130.0 , 457 , 2 , 420 , 0 , 489 , 228 , 15 , count= 43
reward, 168.0 , 276 , 2 , 235 , 0 , 1059 , 20 , 9 , count= 44
reward, 1256.0 , 443 , 10 , 240 , 0 , 776 , 122 , 5 , count= 45
reward, 2147.0 , 1020 , 1 , 151 , 0 , 151 , 281 , 12 , count= 46
reward, 2340.0 , 234 , 3 , 291 , 0 , 950 , 115 , 8 , count= 47
reward, 609.0 , 323 , 3 , 433 , 0 , 774 , 61 , 2 , count= 48
reward, 693.0 , 588 , 2 , 265 , 0 , 492 , 262 , 2 , count= 49
reward, 756.0 , 141 , 0 , 195 , 0 , 1246 , 11 , 3 , count= 50
reward, 1735.0 , 334 , 3 , 162 , 0 , 1039 , 46 , 17 , count= 51
reward, 3193.0 , 332 , 16 , 380 , 0 , 693 , 230 , 9 , count= 52
reward, 1151.0 , 699 , 6 , 354 , 0 , 468 , 56 , 8 , count= 53
reward, 756.0 , 346 , 7 , 509 , 0 , 614 , 137 , 3 , count= 54
reward, 105.0 , 173 , 4 , 184 , 0 , 1212 , 13 , 10 , count= 55
reward, 626.0 , 794 , 2 , 181 , 0 , 228 , 287 , 11 , count= 56
reward, 63.0 , 965 , 22 , 301 , 0 , 178 , 125 , 0 , count= 57
reward, 626.0 , 422 , 3 , 338 , 0 , 816 , 26 , 1 , count= 58
reward, 126.0 , 251 , 0 , 298 , 0 , 971 , 61 , 0 , count= 59
reward, 563.0 , 174 , 3 , 275 , 0 , 1077 , 57 , 0 , count= 60
reward, 2046.0 , 145 , 10 , 575 , 0 , 736 , 123 , 17 , count= 61
reward, 2735.0 , 365 , 3 , 569 , 0 , 401 , 330 , 12 , count= 62
reward, 1735.0 , 345 , 5 , 568 , 0 , 568 , 96 , 14 , count= 63
reward, 2046.0 , 438 , 0 , 367 , 0 , 472 , 348 , 25 , count= 64
reward, 1214.0 , 357 , 3 , 444 , 0 , 615 , 171 , 6 , count= 65
reward, 1861.0 , 113 , 1 , 140 , 0 , 1312 , 25 , 10 , count= 66
reward, 1231.0 , 103 , 1 , 480 , 0 , 964 , 42 , 11 , count= 67
reward, 1361.0 , 358 , 1 , 247 , 0 , 944 , 44 , 7 , count= 68
reward, 2130.0 , 686 , 15 , 461 , 0 , 343 , 103 , 8 , count= 69
reward, 1105.0 , 289 , 2 , 219 , 0 , 1060 , 37 , 4 , count= 70
reward, 1004.0 , 363 , 6 , 444 , 0 , 554 , 283 , 10 , count= 71
reward, 6214.0 , 465 , 26 , 512 , 0 , 375 , 276 , 11 , count= 72
reward, 1235.0 , 129 , 0 , 116 , 0 , 1331 , 11 , 9 , count= 73
reward, 1126.0 , 488 , 3 , 284 , 0 , 507 , 314 , 10 , count= 74
reward, 689.0 , 152 , 8 , 170 , 0 , 1191 , 62 , 3 , count= 75
reward, 1151.0 , 139 , 0 , 94 , 0 , 1340 , 13 , 5 , count= 76
reward, 689.0 , 153 , 0 , 141 , 0 , 1295 , 3 , 9 , count= 77
reward, 1214.0 , 187 , 1 , 294 , 0 , 1086 , 12 , 6 , count= 78
reward, 189.0 , 110 , 1 , 206 , 0 , 1262 , 7 , 0 , count= 79
reward, 1294.0 , 170 , 7 , 342 , 0 , 1064 , 14 , 14 , count= 80
reward, 819.0 , 365 , 6 , 336 , 0 , 797 , 83 , 4 , count= 81
reward, 626.0 , 367 , 3 , 418 , 0 , 650 , 155 , 8 , count= 82
reward, 1756.0 , 267 , 15 , 400 , 0 , 819 , 101 , 9 , count= 83
reward, 2025.0 , 201 , 5 , 975 , 0 , 359 , 70 , 6 , count= 84
reward, 710.0 , 1185 , 0 , 124 , 0 , 225 , 61 , 6 , count= 85
reward, 1084.0 , 604 , 3 , 238 , 0 , 724 , 14 , 8 , count= 86
reward, 189.0 , 97 , 3 , 128 , 0 , 1345 , 8 , 0 , count= 87
reward, 647.0 , 1189 , 5 , 122 , 0 , 232 , 47 , 6 , count= 88
reward, 2126.0 , 430 , 24 , 595 , 0 , 451 , 174 , 16 , count= 89
reward, 2256.0 , 351 , 3 , 541 , 0 , 678 , 74 , 13 , count= 90
reward, 105.0 , 93 , 0 , 137 , 0 , 1348 , 3 , 0 , count= 91
reward, 1277.0 , 244 , 7 , 327 , 0 , 647 , 350 , 11 , count= 92
reward, 1966.0 , 164 , 13 , 282 , 0 , 963 , 160 , 9 , count= 93
reward, 210.0 , 70 , 0 , 403 , 0 , 1050 , 63 , 0 , count= 94
reward, 1420.0 , 283 , 1 , 441 , 0 , 812 , 81 , 13 , count= 95
reward, 105.0 , 419 , 1 , 391 , 0 , 420 , 366 , 9 , count= 96
reward, 1319.0 , 359 , 3 , 144 , 0 , 1035 , 52 , 8 , count= 97
reward, 1105.0 , 309 , 0 , 652 , 0 , 320 , 307 , 23 , count= 98
reward, 668.0 , 136 , 0 , 260 , 0 , 1179 , 6 , 15 , count= 99
reward, 1714.0 , 166 , 1 , 140 , 0 , 1261 , 14 , 14 , count= 100
reward, 1756.0 , 255 , 0 , 491 , 0 , 821 , 20 , 9 , count= 101
reward, 63.0 , 172 , 0 , 217 , 0 , 1184 , 13 , 0 , count= 102
reward, 647.0 , 562 , 1 , 189 , 0 , 658 , 179 , 2 , count= 103
reward, 2298.0 , 214 , 2 , 347 , 0 , 984 , 42 , 7 , count= 104
reward, 2050.0 , 94 , 0 , 212 , 0 , 1266 , 28 , 6 , count= 105
reward, 588.0 , 450 , 2 , 659 , 0 , 336 , 132 , 7 , count= 106
reward, 105.0 , 351 , 2 , 669 , 0 , 429 , 149 , 1 , count= 107
reward, 1088.0 , 521 , 17 , 591 , 0 , 399 , 59 , 9 , count= 108
reward, 626.0 , 43 , 0 , 215 , 0 , 1281 , 42 , 0 , count= 109
reward, 1088.0 , 261 , 2 , 512 , 0 , 310 , 522 , 4 , count= 110
reward, 126.0 , 65 , 0 , 116 , 0 , 1399 , 1 , 0 , count= 111
reward, 1214.0 , 229 , 4 , 395 , 0 , 931 , 43 , 9 , count= 112
reward, 147.0 , 48 , 0 , 90 , 0 , 1440 , 3 , 0 , count= 113
reward, 1067.0 , 494 , 5 , 546 , 0 , 519 , 24 , 8 , count= 114
