reward, 521.0 , 570 , 0 , 584 , 0 , 47 , 313 , 0 , count= 41
reward, 0.0 , 1399 , 0 , 181 , 0 , 0 , 41 , 0 , count= 42
reward, 2000.0 , 403 , 0 , 675 , 0 , 32 , 585 , 0 , count= 43
reward, 0.0 , 1420 , 0 , 149 , 0 , 11 , 46 , 0 , count= 44
reward, 21.0 , 257 , 0 , 894 , 0 , 3 , 244 , 0 , count= 45
reward, 0.0 , 488 , 0 , 1023 , 0 , 2 , 113 , 0 , count= 46
reward, 1021.0 , 548 , 0 , 777 , 0 , 50 , 286 , 0 , count= 47
reward, 21.0 , 1044 , 0 , 331 , 0 , 9 , 247 , 0 , count= 48
reward, 0.0 , 486 , 0 , 552 , 0 , 0 , 608 , 0 , count= 49
reward, 0.0 , 679 , 0 , 608 , 0 , 5 , 324 , 0 , count= 50
reward, 0.0 , 153 , 0 , 254 , 0 , 382 , 792 , 0 , count= 51
reward, 0.0 , 592 , 0 , 237 , 0 , 12 , 790 , 0 , count= 52
reward, 4042.0 , 661 , 0 , 762 , 0 , 55 , 188 , 0 , count= 53
reward, 42.0 , 498 , 0 , 418 , 0 , 9 , 706 , 0 , count= 54
reward, 0.0 , 448 , 0 , 459 , 0 , 18 , 711 , 0 , count= 55
reward, 0.0 , 438 , 0 , 534 , 0 , 3 , 661 , 0 , count= 56
reward, 0.0 , 913 , 0 , 303 , 0 , 7 , 378 , 0 , count= 57
reward, 0.0 , 1000 , 0 , 293 , 0 , 1 , 317 , 0 , count= 58
reward, 0.0 , 195 , 0 , 624 , 0 , 2 , 246 , 0 , count= 59
reward, 21.0 , 520 , 0 , 575 , 0 , 2 , 539 , 0 , count= 60
reward, 542.0 , 981 , 0 , 156 , 0 , 41 , 423 , 0 , count= 61
reward, 42.0 , 1076 , 0 , 424 , 0 , 7 , 114 , 0 , count= 62
reward, 0.0 , 651 , 0 , 726 , 0 , 35 , 244 , 0 , count= 63
reward, 63.0 , 661 , 0 , 316 , 0 , 28 , 611 , 0 , count= 64
reward, 0.0 , 760 , 0 , 516 , 0 , 7 , 348 , 0 , count= 65
reward, 21.0 , 692 , 0 , 773 , 0 , 9 , 150 , 0 , count= 66
reward, 21.0 , 336 , 0 , 738 , 0 , 3 , 340 , 0 , count= 67
reward, 0.0 , 631 , 0 , 744 , 0 , 11 , 260 , 0 , count= 68
reward, 0.0 , 1162 , 0 , 214 , 0 , 10 , 230 , 0 , count= 69
reward, 0.0 , 1037 , 0 , 236 , 0 , 6 , 332 , 0 , count= 70
reward, 0.0 , 715 , 0 , 219 , 0 , 9 , 673 , 0 , count= 71
reward, 21.0 , 420 , 0 , 681 , 0 , 6 , 554 , 0 , count= 72
reward, 0.0 , 208 , 0 , 611 , 0 , 1 , 95 , 0 , count= 73
reward, 21.0 , 636 , 0 , 711 , 0 , 10 , 284 , 0 , count= 74
reward, 21.0 , 729 , 0 , 745 , 0 , 2 , 170 , 0 , count= 75
reward, 21.0 , 423 , 0 , 579 , 0 , 11 , 304 , 0 , count= 76
reward, 42.0 , 836 , 0 , 553 , 0 , 22 , 235 , 0 , count= 77
reward, 0.0 , 369 , 0 , 512 , 0 , 4 , 340 , 0 , count= 78
reward, 0.0 , 654 , 0 , 572 , 0 , 3 , 305 , 0 , count= 79
reward, 21.0 , 348 , 0 , 271 , 0 , 5 , 992 , 0 , count= 80
reward, 0.0 , 1141 , 0 , 140 , 0 , 34 , 296 , 0 , count= 81
reward, 21.0 , 358 , 0 , 276 , 0 , 41 , 926 , 0 , count= 82
reward, 42.0 , 490 , 0 , 608 , 0 , 25 , 557 , 0 , count= 83
reward, 42.0 , 717 , 0 , 265 , 0 , 25 , 624 , 0 , count= 84
reward, 1042.0 , 397 , 0 , 745 , 0 , 23 , 398 , 0 , count= 85
reward, 42.0 , 382 , 0 , 534 , 0 , 24 , 686 , 0 , count= 86
reward, 0.0 , 265 , 0 , 533 , 0 , 2 , 841 , 0 , count= 87
reward, 1021.0 , 205 , 0 , 567 , 0 , 18 , 183 , 0 , count= 88
reward, 21.0 , 1127 , 0 , 112 , 0 , 4 , 358 , 0 , count= 89
reward, 42.0 , 1153 , 0 , 316 , 0 , 9 , 138 , 0 , count= 90
reward, 0.0 , 419 , 0 , 748 , 0 , 10 , 448 , 0 , count= 91
reward, 0.0 , 1371 , 0 , 192 , 0 , 11 , 57 , 0 , count= 92
reward, 0.0 , 533 , 0 , 703 , 0 , 4 , 283 , 0 , count= 93
reward, 521.0 , 979 , 0 , 475 , 0 , 17 , 180 , 0 , count= 94
reward, 0.0 , 342 , 0 , 393 , 0 , 12 , 879 , 0 , count= 95
reward, 0.0 , 1179 , 0 , 197 , 0 , 9 , 221 , 0 , count= 96
reward, 500.0 , 225 , 0 , 691 , 0 , 8 , 293 , 0 , count= 97
reward, 42.0 , 393 , 0 , 526 , 0 , 8 , 360 , 0 , count= 98
reward, 521.0 , 216 , 0 , 208 , 0 , 9 , 1173 , 0 , count= 99
reward, 500.0 , 577 , 0 , 597 , 0 , 9 , 448 , 0 , count= 100
