reward, 815.0 , action, 371 , 3 , 659 , 0 , 290 , 269 , 49 , count= 1
reward, 2105.0 , action, 592 , 1 , 522 , 0 , 396 , 100 , 10 , count= 2
reward, 710.0 , action, 554 , 15 , 286 , 0 , 603 , 134 , 9 , count= 3
reward, 3021.0 , action, 556 , 5 , 677 , 0 , 280 , 83 , 15 , count= 4
reward, 588.0 , action, 295 , 6 , 638 , 0 , 495 , 159 , 3 , count= 5
reward, 21.0 , action, 657 , 3 , 595 , 0 , 283 , 60 , 3 , count= 6
reward, 63.0 , action, 498 , 4 , 659 , 0 , 302 , 181 , 21 , count= 7
reward, 168.0 , action, 63 , 0 , 233 , 0 , 1274 , 11 , 0 , count= 8
reward, 2084.0 , action, 547 , 6 , 730 , 0 , 280 , 83 , 9 , count= 9
reward, 563.0 , action, 354 , 5 , 628 , 0 , 517 , 100 , 2 , count= 10
reward, 521.0 , action, 360 , 8 , 833 , 0 , 311 , 81 , 3 , count= 11
reward, 2042.0 , action, 492 , 1 , 672 , 0 , 260 , 180 , 6 , count= 12
reward, 584.0 , action, 532 , 4 , 535 , 0 , 364 , 156 , 5 , count= 13
reward, 0.0 , action, 310 , 4 , 708 , 0 , 474 , 100 , 0 , count= 14
reward, 21.0 , action, 439 , 17 , 564 , 0 , 377 , 189 , 0 , count= 15
reward, 1063.0 , action, 629 , 7 , 495 , 0 , 330 , 129 , 6 , count= 16
reward, 584.0 , action, 561 , 12 , 582 , 0 , 278 , 173 , 5 , count= 17
reward, 542.0 , action, 378 , 1 , 568 , 0 , 489 , 164 , 6 , count= 18
reward, 1042.0 , action, 665 , 1 , 619 , 0 , 233 , 80 , 8 , count= 19
reward, 84.0 , action, 650 , 3 , 753 , 0 , 185 , 34 , 6 , count= 20
reward, 1521.0 , action, 433 , 6 , 738 , 0 , 311 , 181 , 26 , count= 21
reward, 63.0 , action, 308 , 1 , 497 , 0 , 740 , 46 , 4 , count= 22
reward, 1042.0 , action, 424 , 0 , 648 , 0 , 246 , 290 , 8 , count= 23
reward, 1021.0 , action, 603 , 1 , 691 , 0 , 228 , 68 , 5 , count= 24
reward, 84.0 , action, 399 , 1 , 655 , 0 , 472 , 70 , 9 , count= 25
reward, 2147.0 , action, 725 , 12 , 610 , 0 , 212 , 40 , 7 , count= 26
reward, 273.0 , action, 550 , 30 , 543 , 0 , 423 , 43 , 2 , count= 27
reward, 1021.0 , action, 646 , 1 , 462 , 0 , 306 , 177 , 4 , count= 28
reward, 1630.0 , action, 444 , 2 , 565 , 0 , 487 , 98 , 5 , count= 29
reward, 1105.0 , action, 445 , 1 , 670 , 0 , 407 , 120 , 7 , count= 30
reward, 1521.0 , action, 556 , 0 , 614 , 0 , 254 , 167 , 5 , count= 31
reward, 521.0 , action, 469 , 3 , 745 , 0 , 315 , 60 , 9 , count= 32
reward, 105.0 , action, 442 , 4 , 698 , 0 , 370 , 66 , 1 , count= 33
reward, 294.0 , action, 264 , 2 , 601 , 0 , 667 , 50 , 7 , count= 34
reward, 542.0 , action, 401 , 2 , 689 , 0 , 249 , 240 , 10 , count= 35
reward, 21.0 , action, 329 , 0 , 541 , 0 , 298 , 417 , 1 , count= 36
reward, 1000.0 , action, 797 , 0 , 361 , 0 , 397 , 48 , 8 , count= 37
reward, 605.0 , action, 161 , 0 , 869 , 0 , 520 , 47 , 4 , count= 38
reward, 1105.0 , action, 319 , 1 , 559 , 0 , 645 , 72 , 5 , count= 39
reward, 63.0 , action, 406 , 0 , 731 , 0 , 354 , 106 , 24 , count= 40
reward, 21.0 , action, 265 , 2 , 578 , 0 , 665 , 76 , 5 , count= 41
reward, 563.0 , action, 439 , 0 , 417 , 0 , 573 , 176 , 6 , count= 42
reward, 105.0 , action, 163 , 22 , 479 , 0 , 790 , 124 , 3 , count= 43
reward, 21.0 , action, 607 , 13 , 487 , 0 , 345 , 137 , 2 , count= 44
reward, 105.0 , action, 376 , 2 , 780 , 0 , 410 , 25 , 3 , count= 45
reward, 0.0 , action, 619 , 1 , 627 , 0 , 268 , 63 , 8 , count= 46
reward, 2584.0 , action, 643 , 0 , 484 , 0 , 256 , 213 , 5 , count= 47
reward, 1042.0 , action, 337 , 10 , 800 , 0 , 329 , 102 , 13 , count= 48
reward, 4252.0 , action, 360 , 0 , 636 , 0 , 347 , 340 , 17 , count= 49
reward, 1563.0 , action, 368 , 7 , 684 , 0 , 449 , 91 , 7 , count= 50
reward, 584.0 , action, 722 , 6 , 401 , 0 , 367 , 101 , 19 , count= 51
reward, 1021.0 , action, 347 , 1 , 684 , 0 , 460 , 99 , 10 , count= 52
reward, 521.0 , action, 586 , 0 , 694 , 0 , 169 , 68 , 12 , count= 53
reward, 542.0 , action, 871 , 5 , 350 , 0 , 315 , 50 , 5 , count= 54
reward, 1063.0 , action, 445 , 2 , 625 , 0 , 409 , 114 , 6 , count= 55
reward, 21.0 , action, 570 , 0 , 561 , 0 , 406 , 66 , 3 , count= 56
reward, 689.0 , action, 587 , 2 , 506 , 0 , 431 , 60 , 5 , count= 57
reward, 126.0 , action, 526 , 8 , 370 , 0 , 628 , 53 , 6 , count= 58
reward, 105.0 , action, 226 , 0 , 806 , 0 , 541 , 8 , 0 , count= 59
reward, 1063.0 , action, 445 , 0 , 578 , 0 , 517 , 41 , 10 , count= 60
reward, 126.0 , action, 546 , 1 , 478 , 0 , 519 , 46 , 6 , count= 61
reward, 0.0 , action, 529 , 13 , 436 , 0 , 530 , 75 , 3 , count= 62
reward, 521.0 , action, 395 , 16 , 533 , 0 , 597 , 46 , 9 , count= 63
reward, 563.0 , action, 498 , 7 , 596 , 0 , 401 , 89 , 5 , count= 64
reward, 378.0 , action, 381 , 12 , 523 , 0 , 544 , 125 , 6 , count= 65
reward, 105.0 , action, 233 , 0 , 379 , 0 , 934 , 34 , 11 , count= 66
reward, 42.0 , action, 394 , 2 , 573 , 0 , 586 , 29 , 7 , count= 67
reward, 21.0 , action, 370 , 2 , 523 , 0 , 548 , 150 , 3 , count= 68
reward, 1063.0 , action, 819 , 1 , 444 , 0 , 206 , 129 , 2 , count= 69
reward, 584.0 , action, 593 , 13 , 494 , 0 , 451 , 38 , 7 , count= 70
reward, 126.0 , action, 245 , 2 , 757 , 0 , 564 , 13 , 0 , count= 71
reward, 521.0 , action, 564 , 5 , 637 , 0 , 288 , 100 , 2 , count= 72
reward, 63.0 , action, 676 , 4 , 475 , 0 , 296 , 142 , 3 , count= 73
reward, 1584.0 , action, 521 , 5 , 447 , 0 , 519 , 128 , 11 , count= 74
reward, 42.0 , action, 523 , 0 , 590 , 0 , 323 , 161 , 4 , count= 75
reward, 2105.0 , action, 310 , 4 , 830 , 0 , 179 , 276 , 2 , count= 76
reward, 21.0 , action, 454 , 1 , 444 , 0 , 425 , 256 , 1 , count= 77
reward, 1962.0 , action, 489 , 1 , 597 , 0 , 329 , 194 , 21 , count= 78
reward, 1878.0 , action, 495 , 0 , 564 , 0 , 299 , 254 , 4 , count= 79
reward, 21.0 , action, 721 , 1 , 467 , 0 , 286 , 116 , 5 , count= 80
reward, 3021.0 , action, 568 , 11 , 538 , 0 , 308 , 242 , 13 , count= 81
reward, 63.0 , action, 558 , 9 , 528 , 0 , 441 , 56 , 9 , count= 82
reward, 105.0 , action, 297 , 0 , 528 , 0 , 689 , 72 , 5 , count= 83
reward, 63.0 , action, 196 , 1 , 942 , 0 , 343 , 104 , 5 , count= 84
reward, 542.0 , action, 494 , 9 , 385 , 0 , 627 , 86 , 5 , count= 85
reward, 563.0 , action, 596 , 1 , 254 , 0 , 622 , 110 , 8 , count= 86
reward, 63.0 , action, 224 , 0 , 621 , 0 , 669 , 67 , 5 , count= 87
reward, 1042.0 , action, 308 , 0 , 573 , 0 , 672 , 48 , 10 , count= 88
reward, 563.0 , action, 387 , 3 , 771 , 0 , 334 , 86 , 5 , count= 89
reward, 1521.0 , action, 312 , 1 , 692 , 0 , 190 , 406 , 5 , count= 90
reward, 0.0 , action, 581 , 17 , 403 , 0 , 516 , 65 , 4 , count= 91
reward, 105.0 , action, 212 , 28 , 413 , 0 , 854 , 84 , 0 , count= 92
reward, 0.0 , action, 328 , 8 , 569 , 0 , 596 , 91 , 4 , count= 93
reward, 542.0 , action, 806 , 4 , 503 , 0 , 261 , 15 , 7 , count= 94
reward, 21.0 , action, 409 , 3 , 672 , 0 , 387 , 113 , 2 , count= 95
reward, 1105.0 , action, 193 , 1 , 668 , 0 , 672 , 55 , 12 , count= 96
reward, 1021.0 , action, 631 , 1 , 696 , 0 , 209 , 77 , 2 , count= 97
reward, 542.0 , action, 595 , 2 , 558 , 0 , 414 , 27 , 10 , count= 98
reward, 21.0 , action, 638 , 2 , 373 , 0 , 185 , 186 , 27 , count= 99
reward, 521.0 , action, 309 , 3 , 611 , 0 , 461 , 214 , 3 , count= 100
reward, 42.0 , action, 451 , 4 , 288 , 0 , 733 , 113 , 2 , count= 101
reward, 147.0 , action, 400 , 15 , 385 , 0 , 650 , 131 , 5 , count= 102
reward, 63.0 , action, 70 , 2 , 498 , 0 , 995 , 16 , 0 , count= 103
reward, 1042.0 , action, 313 , 0 , 772 , 0 , 398 , 111 , 7 , count= 104
reward, 584.0 , action, 613 , 8 , 590 , 0 , 293 , 88 , 4 , count= 105
reward, 63.0 , action, 564 , 4 , 480 , 0 , 406 , 135 , 7 , count= 106
reward, 1000.0 , action, 491 , 9 , 725 , 0 , 327 , 38 , 1 , count= 107
reward, 1105.0 , action, 453 , 10 , 431 , 0 , 586 , 122 , 9 , count= 108
reward, 21.0 , action, 220 , 5 , 408 , 0 , 851 , 104 , 3 , count= 109
reward, 521.0 , action, 570 , 3 , 488 , 0 , 509 , 19 , 2 , count= 110
reward, 542.0 , action, 393 , 6 , 796 , 0 , 315 , 92 , 9 , count= 111
reward, 1063.0 , action, 356 , 2 , 585 , 0 , 435 , 221 , 7 , count= 112
