reward, 84.0 , action, 817 , 1 , 327 , 0 , 384 , 55 , 2 , count= 1
reward, 2672.0 , action, 766 , 4 , 521 , 0 , 225 , 149 , 20 , count= 2
reward, 1399.0 , action, 766 , 2 , 331 , 0 , 432 , 53 , 7 , count= 3
reward, 2151.0 , action, 909 , 1 , 408 , 0 , 241 , 50 , 7 , count= 4
reward, 1542.0 , action, 851 , 3 , 288 , 0 , 339 , 123 , 2 , count= 5
reward, 1063.0 , action, 764 , 4 , 471 , 0 , 232 , 123 , 7 , count= 6
reward, 756.0 , action, 732 , 4 , 270 , 0 , 293 , 86 , 15 , count= 7
reward, 1609.0 , action, 839 , 5 , 362 , 0 , 272 , 121 , 7 , count= 8
reward, 105.0 , action, 844 , 0 , 299 , 0 , 434 , 18 , 1 , count= 9
reward, 252.0 , action, 973 , 0 , 295 , 0 , 260 , 69 , 4 , count= 10
reward, 1500.0 , action, 1100 , 0 , 204 , 0 , 233 , 65 , 9 , count= 11
reward, 1109.0 , action, 962 , 1 , 293 , 0 , 242 , 95 , 3 , count= 12
reward, 2483.0 , action, 789 , 0 , 442 , 0 , 322 , 70 , 8 , count= 13
reward, 626.0 , action, 706 , 8 , 359 , 0 , 400 , 112 , 1 , count= 14
reward, 462.0 , action, 736 , 0 , 373 , 0 , 414 , 83 , 10 , count= 15
reward, 1231.0 , action, 886 , 0 , 295 , 0 , 184 , 246 , 25 , count= 16
reward, 1084.0 , action, 949 , 1 , 404 , 0 , 189 , 72 , 6 , count= 17
reward, 168.0 , action, 918 , 1 , 333 , 0 , 269 , 67 , 3 , count= 18
reward, 1147.0 , action, 736 , 17 , 323 , 0 , 422 , 100 , 3 , count= 19
reward, 483.0 , action, 961 , 2 , 276 , 0 , 312 , 33 , 2 , count= 20
reward, 1004.0 , action, 713 , 3 , 315 , 0 , 517 , 53 , 5 , count= 21
reward, 1798.0 , action, 842 , 1 , 437 , 0 , 295 , 49 , 7 , count= 22
reward, 378.0 , action, 916 , 1 , 376 , 0 , 234 , 75 , 4 , count= 23
reward, 84.0 , action, 1094 , 4 , 296 , 0 , 181 , 33 , 3 , count= 24
reward, 1819.0 , action, 789 , 2 , 295 , 0 , 459 , 49 , 7 , count= 25
reward, 2277.0 , action, 667 , 1 , 354 , 0 , 462 , 111 , 6 , count= 26
reward, 1000.0 , action, 722 , 0 , 351 , 0 , 115 , 145 , 9 , count= 27
reward, 563.0 , action, 792 , 1 , 304 , 0 , 216 , 279 , 24 , count= 28
reward, 1084.0 , action, 991 , 1 , 331 , 0 , 243 , 30 , 10 , count= 29
reward, 294.0 , action, 1091 , 5 , 301 , 0 , 167 , 64 , 8 , count= 30
reward, 189.0 , action, 919 , 0 , 276 , 0 , 351 , 53 , 2 , count= 31
reward, 3609.0 , action, 911 , 2 , 368 , 0 , 215 , 111 , 14 , count= 32
reward, 567.0 , action, 912 , 3 , 300 , 0 , 354 , 28 , 4 , count= 33
reward, 1088.0 , action, 922 , 0 , 388 , 0 , 242 , 61 , 8 , count= 34
reward, 1878.0 , action, 922 , 1 , 361 , 0 , 279 , 113 , 14 , count= 35
reward, 3588.0 , action, 842 , 3 , 438 , 0 , 215 , 118 , 10 , count= 36
reward, 1798.0 , action, 767 , 2 , 295 , 0 , 514 , 5 , 3 , count= 37
reward, 2777.0 , action, 826 , 0 , 307 , 0 , 303 , 171 , 19 , count= 38
reward, 588.0 , action, 616 , 2 , 426 , 0 , 497 , 58 , 2 , count= 39
reward, 1000.0 , action, 688 , 1 , 289 , 0 , 148 , 27 , 18 , count= 40
reward, 3941.0 , action, 810 , 2 , 442 , 0 , 221 , 198 , 22 , count= 41
reward, 920.0 , action, 896 , 2 , 362 , 0 , 234 , 151 , 11 , count= 42
reward, 483.0 , action, 799 , 3 , 407 , 0 , 351 , 47 , 9 , count= 43
reward, 1214.0 , action, 647 , 0 , 384 , 0 , 434 , 122 , 9 , count= 44
reward, 2130.0 , action, 801 , 1 , 383 , 0 , 284 , 144 , 8 , count= 45
reward, 731.0 , action, 685 , 1 , 536 , 0 , 321 , 54 , 4 , count= 46
reward, 605.0 , action, 1018 , 1 , 285 , 0 , 229 , 59 , 4 , count= 47
reward, 357.0 , action, 706 , 4 , 502 , 0 , 269 , 123 , 8 , count= 48
reward, 1168.0 , action, 828 , 5 , 422 , 0 , 290 , 74 , 2 , count= 49
reward, 1130.0 , action, 797 , 0 , 338 , 0 , 443 , 42 , 6 , count= 50
reward, 840.0 , action, 734 , 1 , 407 , 0 , 390 , 63 , 1 , count= 51
reward, 420.0 , action, 812 , 2 , 311 , 0 , 256 , 225 , 15 , count= 52
reward, 2920.0 , action, 724 , 1 , 474 , 0 , 340 , 127 , 9 , count= 53
reward, 84.0 , action, 660 , 1 , 436 , 0 , 463 , 31 , 0 , count= 54
reward, 2298.0 , action, 786 , 1 , 341 , 0 , 388 , 100 , 25 , count= 55
reward, 1777.0 , action, 885 , 2 , 333 , 0 , 308 , 88 , 5 , count= 56
reward, 2004.0 , action, 815 , 1 , 357 , 0 , 312 , 184 , 16 , count= 57
reward, 1189.0 , action, 766 , 1 , 242 , 0 , 146 , 235 , 21 , count= 58
