reward, 42.0 , action, 694 , 0 , 677 , 0 , 132 , 98 , 0 , count= 1
reward, 42.0 , action, 855 , 2 , 466 , 0 , 223 , 41 , 4 , count= 2
reward, 542.0 , action, 894 , 1 , 431 , 0 , 237 , 27 , 6 , count= 3
reward, 21.0 , action, 779 , 6 , 588 , 0 , 181 , 57 , 0 , count= 4
reward, 0.0 , action, 738 , 36 , 322 , 0 , 431 , 61 , 3 , count= 5
reward, 563.0 , action, 728 , 9 , 384 , 0 , 357 , 117 , 6 , count= 6
reward, 42.0 , action, 928 , 4 , 301 , 0 , 317 , 30 , 6 , count= 7
reward, 500.0 , action, 856 , 0 , 322 , 0 , 393 , 19 , 6 , count= 8
reward, 0.0 , action, 822 , 12 , 500 , 0 , 217 , 38 , 7 , count= 9
reward, 500.0 , action, 908 , 2 , 528 , 0 , 106 , 54 , 3 , count= 10
reward, 0.0 , action, 819 , 0 , 325 , 0 , 414 , 54 , 4 , count= 11
reward, 626.0 , action, 853 , 6 , 305 , 0 , 397 , 31 , 9 , count= 12
reward, 42.0 , action, 812 , 0 , 565 , 0 , 130 , 74 , 0 , count= 13
reward, 1521.0 , action, 1040 , 0 , 445 , 0 , 62 , 43 , 6 , count= 14
reward, 689.0 , action, 899 , 1 , 414 , 0 , 157 , 115 , 5 , count= 15
reward, 521.0 , action, 723 , 1 , 495 , 0 , 317 , 60 , 5 , count= 16
reward, 521.0 , action, 1033 , 2 , 454 , 0 , 104 , 15 , 3 , count= 17
reward, 21.0 , action, 626 , 1 , 433 , 0 , 510 , 23 , 3 , count= 18
reward, 21.0 , action, 602 , 0 , 656 , 0 , 152 , 181 , 0 , count= 19
reward, 1521.0 , action, 769 , 2 , 645 , 0 , 107 , 87 , 1 , count= 20
reward, 1084.0 , action, 713 , 1 , 373 , 0 , 439 , 75 , 10 , count= 21
reward, 521.0 , action, 943 , 1 , 497 , 0 , 109 , 63 , 8 , count= 22
reward, 1063.0 , action, 787 , 2 , 494 , 0 , 212 , 106 , 15 , count= 23
reward, 1126.0 , action, 722 , 3 , 389 , 0 , 324 , 151 , 12 , count= 24
reward, 584.0 , action, 740 , 4 , 531 , 0 , 247 , 69 , 5 , count= 25
reward, 542.0 , action, 697 , 7 , 729 , 0 , 98 , 85 , 0 , count= 26
reward, 563.0 , action, 711 , 1 , 573 , 0 , 267 , 55 , 4 , count= 27
reward, 84.0 , action, 974 , 2 , 515 , 0 , 83 , 32 , 5 , count= 28
reward, 1126.0 , action, 681 , 0 , 563 , 0 , 189 , 168 , 10 , count= 29
reward, 563.0 , action, 820 , 1 , 336 , 0 , 388 , 57 , 4 , count= 30
reward, 584.0 , action, 868 , 1 , 261 , 0 , 370 , 91 , 5 , count= 31
reward, 521.0 , action, 758 , 13 , 644 , 0 , 175 , 31 , 0 , count= 32
reward, 0.0 , action, 849 , 7 , 404 , 0 , 287 , 45 , 4 , count= 33
reward, 21.0 , action, 941 , 5 , 478 , 0 , 148 , 21 , 3 , count= 34
reward, 542.0 , action, 750 , 4 , 349 , 0 , 337 , 155 , 6 , count= 35
reward, 42.0 , action, 596 , 4 , 580 , 0 , 277 , 133 , 1 , count= 36
reward, 0.0 , action, 1264 , 0 , 289 , 0 , 31 , 17 , 0 , count= 37
reward, 584.0 , action, 660 , 0 , 441 , 0 , 420 , 69 , 6 , count= 38
reward, 1563.0 , action, 674 , 1 , 448 , 0 , 390 , 82 , 6 , count= 39
reward, 1063.0 , action, 620 , 2 , 255 , 0 , 363 , 356 , 5 , count= 40
reward, 1000.0 , action, 679 , 1 , 437 , 0 , 432 , 48 , 4 , count= 41
reward, 542.0 , action, 762 , 4 , 400 , 0 , 322 , 100 , 3 , count= 42
reward, 563.0 , action, 817 , 1 , 569 , 0 , 142 , 70 , 2 , count= 43
reward, 542.0 , action, 946 , 1 , 408 , 0 , 219 , 33 , 9 , count= 44
reward, 542.0 , action, 755 , 0 , 598 , 0 , 140 , 102 , 11 , count= 45
reward, 63.0 , action, 675 , 5 , 441 , 0 , 374 , 84 , 2 , count= 46
reward, 542.0 , action, 746 , 0 , 495 , 0 , 31 , 329 , 0 , count= 47
reward, 21.0 , action, 602 , 1 , 584 , 0 , 214 , 185 , 0 , count= 48
reward, 63.0 , action, 742 , 1 , 412 , 0 , 420 , 21 , 5 , count= 49
reward, 521.0 , action, 863 , 2 , 574 , 0 , 108 , 86 , 13 , count= 50
reward, 1521.0 , action, 655 , 1 , 391 , 0 , 508 , 42 , 4 , count= 51
reward, 1105.0 , action, 974 , 4 , 399 , 0 , 153 , 56 , 5 , count= 52
reward, 542.0 , action, 867 , 1 , 518 , 0 , 145 , 72 , 3 , count= 53
reward, 21.0 , action, 886 , 1 , 540 , 0 , 147 , 34 , 3 , count= 54
reward, 1042.0 , action, 729 , 1 , 527 , 0 , 310 , 29 , 5 , count= 55
