reward, 378.0 , action, 413 , 1 , 645 , 0 , 247 , 294 , 21 , count= 1
reward, 3924.0 , action, 288 , 1 , 688 , 0 , 490 , 149 , 10 , count= 2
reward, 563.0 , action, 751 , 5 , 459 , 0 , 345 , 45 , 1 , count= 3
reward, 105.0 , action, 715 , 8 , 579 , 0 , 250 , 52 , 2 , count= 4
reward, 2487.0 , action, 342 , 10 , 592 , 0 , 510 , 218 , 8 , count= 5
reward, 2693.0 , action, 559 , 0 , 610 , 0 , 321 , 154 , 16 , count= 6
reward, 1193.0 , action, 503 , 1 , 469 , 0 , 555 , 66 , 7 , count= 7
reward, 1403.0 , action, 375 , 1 , 593 , 0 , 527 , 103 , 7 , count= 8
reward, 647.0 , action, 633 , 0 , 475 , 0 , 410 , 70 , 8 , count= 9
reward, 542.0 , action, 851 , 2 , 296 , 0 , 352 , 96 , 9 , count= 10
reward, 2235.0 , action, 396 , 0 , 735 , 0 , 408 , 65 , 2 , count= 11
reward, 1672.0 , action, 607 , 2 , 488 , 0 , 356 , 142 , 6 , count= 12
reward, 168.0 , action, 67 , 0 , 121 , 0 , 1382 , 10 , 1 , count= 13
reward, 1252.0 , action, 573 , 5 , 333 , 0 , 639 , 52 , 9 , count= 14
reward, 1046.0 , action, 643 , 5 , 342 , 0 , 487 , 104 , 5 , count= 15
reward, 441.0 , action, 587 , 11 , 407 , 0 , 582 , 15 , 4 , count= 16
reward, 1084.0 , action, 85 , 3 , 166 , 0 , 1317 , 23 , 2 , count= 17
reward, 6146.0 , action, 399 , 3 , 560 , 0 , 594 , 119 , 10 , count= 18
reward, 752.0 , action, 551 , 3 , 589 , 0 , 341 , 108 , 9 , count= 19
reward, 1966.0 , action, 336 , 3 , 511 , 0 , 622 , 121 , 3 , count= 20
reward, 2340.0 , action, 569 , 0 , 436 , 0 , 545 , 36 , 15 , count= 21
reward, 84.0 , action, 354 , 14 , 345 , 0 , 791 , 86 , 1 , count= 22
reward, 3920.0 , action, 573 , 1 , 528 , 0 , 412 , 95 , 7 , count= 23
reward, 1193.0 , action, 463 , 10 , 479 , 0 , 529 , 104 , 11 , count= 24
reward, 147.0 , action, 61 , 0 , 128 , 0 , 1379 , 13 , 0 , count= 25
reward, 2046.0 , action, 625 , 4 , 486 , 0 , 367 , 125 , 9 , count= 26
reward, 2189.0 , action, 460 , 1 , 443 , 0 , 303 , 366 , 48 , count= 27
reward, 1798.0 , action, 512 , 1 , 546 , 0 , 466 , 64 , 7 , count= 28
reward, 1731.0 , action, 396 , 4 , 587 , 0 , 390 , 233 , 6 , count= 29
reward, 1647.0 , action, 337 , 0 , 451 , 0 , 722 , 87 , 14 , count= 30
reward, 1004.0 , action, 186 , 0 , 750 , 0 , 568 , 91 , 6 , count= 31
reward, 1605.0 , action, 535 , 5 , 685 , 0 , 241 , 142 , 8 , count= 32
reward, 126.0 , action, 159 , 0 , 358 , 0 , 955 , 114 , 0 , count= 33
reward, 1252.0 , action, 418 , 2 , 651 , 0 , 332 , 213 , 5 , count= 34
reward, 4626.0 , action, 452 , 6 , 572 , 0 , 346 , 234 , 11 , count= 35
reward, 63.0 , action, 762 , 0 , 336 , 0 , 442 , 64 , 2 , count= 36
reward, 2193.0 , action, 440 , 2 , 710 , 0 , 259 , 210 , 20 , count= 37
reward, 2773.0 , action, 392 , 1 , 643 , 0 , 400 , 192 , 13 , count= 38
reward, 2147.0 , action, 526 , 0 , 456 , 0 , 522 , 119 , 8 , count= 39
reward, 2004.0 , action, 624 , 0 , 515 , 0 , 342 , 164 , 10 , count= 40
reward, 920.0 , action, 920 , 2 , 198 , 0 , 346 , 130 , 5 , count= 41
reward, 2663.0 , action, 432 , 11 , 650 , 0 , 445 , 151 , 21 , count= 42
reward, 1357.0 , action, 503 , 6 , 591 , 0 , 372 , 136 , 18 , count= 43
reward, 1315.0 , action, 531 , 6 , 475 , 0 , 486 , 107 , 6 , count= 44
reward, 899.0 , action, 430 , 9 , 604 , 0 , 517 , 121 , 4 , count= 45
reward, 105.0 , action, 464 , 10 , 395 , 0 , 655 , 60 , 2 , count= 46
reward, 941.0 , action, 350 , 8 , 582 , 0 , 440 , 231 , 5 , count= 47
reward, 2256.0 , action, 476 , 2 , 492 , 0 , 543 , 153 , 9 , count= 48
reward, 1147.0 , action, 649 , 5 , 517 , 0 , 313 , 115 , 7 , count= 49
reward, 2004.0 , action, 480 , 3 , 525 , 0 , 393 , 196 , 14 , count= 50
reward, 84.0 , action, 665 , 0 , 544 , 0 , 303 , 80 , 4 , count= 51
reward, 2298.0 , action, 533 , 2 , 562 , 0 , 406 , 122 , 6 , count= 52
reward, 147.0 , action, 545 , 8 , 622 , 0 , 366 , 50 , 5 , count= 53
reward, 2840.0 , action, 534 , 8 , 496 , 0 , 493 , 66 , 4 , count= 54
reward, 3483.0 , action, 553 , 8 , 488 , 0 , 393 , 153 , 6 , count= 55
reward, 3999.0 , action, 830 , 9 , 616 , 0 , 438 , 100 , 19 , count= 56
reward, 63.0 , action, 954 , 3 , 361 , 0 , 220 , 75 , 3 , count= 57
reward, 2403.0 , action, 441 , 0 , 762 , 0 , 317 , 167 , 23 , count= 58
reward, 1151.0 , action, 378 , 0 , 364 , 0 , 773 , 85 , 11 , count= 59
reward, 3441.0 , action, 411 , 1 , 577 , 0 , 484 , 148 , 10 , count= 60
reward, 315.0 , action, 750 , 0 , 367 , 0 , 393 , 77 , 4 , count= 61
reward, 1151.0 , action, 542 , 3 , 653 , 0 , 284 , 114 , 5 , count= 62
reward, 815.0 , action, 578 , 3 , 473 , 0 , 437 , 108 , 37 , count= 63
reward, 1878.0 , action, 252 , 0 , 366 , 0 , 194 , 148 , 15 , count= 64
reward, 2861.0 , action, 439 , 2 , 670 , 0 , 448 , 107 , 19 , count= 65
reward, 521.0 , action, 446 , 5 , 709 , 0 , 311 , 122 , 3 , count= 66
reward, 21.0 , action, 577 , 7 , 352 , 0 , 587 , 81 , 2 , count= 67
reward, 2634.0 , action, 328 , 2 , 544 , 0 , 664 , 85 , 8 , count= 68
reward, 1252.0 , action, 414 , 10 , 690 , 0 , 415 , 81 , 16 , count= 69
reward, 1147.0 , action, 474 , 3 , 596 , 0 , 447 , 89 , 7 , count= 70
reward, 2092.0 , action, 457 , 0 , 516 , 0 , 535 , 83 , 10 , count= 71
reward, 1004.0 , action, 572 , 8 , 411 , 0 , 555 , 49 , 1 , count= 72
reward, 2550.0 , action, 320 , 0 , 504 , 0 , 455 , 319 , 8 , count= 73
reward, 2235.0 , action, 339 , 0 , 654 , 0 , 451 , 178 , 4 , count= 74
reward, 126.0 , action, 99 , 8 , 214 , 0 , 1179 , 79 , 2 , count= 75
reward, 2941.0 , action, 440 , 3 , 474 , 0 , 445 , 233 , 6 , count= 76
reward, 2752.0 , action, 470 , 0 , 523 , 0 , 467 , 135 , 26 , count= 77
reward, 1088.0 , action, 721 , 1 , 387 , 0 , 444 , 44 , 4 , count= 78
reward, 1630.0 , action, 470 , 0 , 694 , 0 , 380 , 56 , 1 , count= 79
reward, 3403.0 , action, 364 , 4 , 617 , 0 , 412 , 200 , 9 , count= 80
reward, 1235.0 , action, 486 , 1 , 318 , 0 , 714 , 68 , 4 , count= 81
reward, 689.0 , action, 176 , 0 , 401 , 0 , 927 , 82 , 0 , count= 82
reward, 126.0 , action, 459 , 3 , 542 , 0 , 448 , 140 , 4 , count= 83
reward, 4697.0 , action, 516 , 3 , 534 , 0 , 446 , 178 , 23 , count= 84
reward, 710.0 , action, 456 , 0 , 723 , 0 , 357 , 78 , 2 , count= 85
reward, 815.0 , action, 450 , 5 , 457 , 0 , 588 , 85 , 11 , count= 86
reward, 521.0 , action, 599 , 8 , 496 , 0 , 331 , 163 , 4 , count= 87
reward, 84.0 , action, 640 , 3 , 395 , 0 , 452 , 102 , 9 , count= 88
reward, 731.0 , action, 374 , 8 , 504 , 0 , 618 , 121 , 11 , count= 89
reward, 1172.0 , action, 347 , 1 , 543 , 0 , 454 , 258 , 8 , count= 90
reward, 1273.0 , action, 443 , 9 , 566 , 0 , 539 , 59 , 5 , count= 91
reward, 752.0 , action, 624 , 1 , 522 , 0 , 363 , 92 , 9 , count= 92
reward, 3735.0 , action, 575 , 2 , 503 , 0 , 432 , 98 , 11 , count= 93
reward, 3756.0 , action, 371 , 3 , 735 , 0 , 303 , 232 , 7 , count= 94
reward, 2294.0 , action, 466 , 0 , 539 , 0 , 344 , 247 , 5 , count= 95
reward, 563.0 , action, 524 , 3 , 563 , 0 , 391 , 107 , 3 , count= 96
reward, 2277.0 , action, 368 , 1 , 598 , 0 , 472 , 151 , 6 , count= 97
reward, 3050.0 , action, 461 , 12 , 660 , 0 , 410 , 143 , 9 , count= 98
reward, 3092.0 , action, 295 , 2 , 655 , 0 , 592 , 52 , 5 , count= 99
reward, 609.0 , action, 572 , 8 , 449 , 0 , 422 , 147 , 3 , count= 100
reward, 378.0 , action, 784 , 3 , 350 , 0 , 390 , 74 , 5 , count= 101
reward, 1105.0 , action, 523 , 4 , 635 , 0 , 199 , 232 , 3 , count= 102
reward, 605.0 , action, 382 , 7 , 342 , 0 , 827 , 36 , 2 , count= 103
reward, 2294.0 , action, 287 , 1 , 529 , 0 , 595 , 193 , 11 , count= 104
