reward, 1147.0 , action, 465 , 4 , 345 , 0 , 756 , 11 , 10 , count= 44
reward, 1109.0 , action, 575 , 5 , 396 , 0 , 441 , 180 , 9 , count= 45
reward, 2840.0 , action, 560 , 4 , 385 , 0 , 482 , 160 , 10 , count= 46
reward, 693.0 , action, 393 , 1 , 200 , 0 , 956 , 48 , 3 , count= 47
reward, 1126.0 , action, 698 , 0 , 546 , 0 , 279 , 98 , 5 , count= 48
reward, 189.0 , action, 123 , 7 , 163 , 0 , 1258 , 34 , 1 , count= 49
reward, 3903.0 , action, 507 , 11 , 370 , 0 , 621 , 94 , 18 , count= 50
reward, 3756.0 , action, 453 , 2 , 566 , 0 , 418 , 241 , 15 , count= 51
reward, 2067.0 , action, 294 , 4 , 929 , 0 , 219 , 169 , 6 , count= 52
reward, 1256.0 , action, 476 , 1 , 586 , 0 , 354 , 179 , 10 , count= 53
reward, 1609.0 , action, 738 , 4 , 356 , 0 , 434 , 63 , 11 , count= 54
reward, 4025.0 , action, 270 , 2 , 514 , 0 , 478 , 349 , 8 , count= 55
reward, 542.0 , action, 588 , 7 , 554 , 0 , 323 , 131 , 3 , count= 56
reward, 3878.0 , action, 540 , 7 , 529 , 0 , 438 , 98 , 24 , count= 57
reward, 210.0 , action, 190 , 0 , 196 , 0 , 1159 , 36 , 0 , count= 58
reward, 668.0 , action, 441 , 5 , 636 , 0 , 355 , 156 , 13 , count= 59
reward, 1172.0 , action, 609 , 1 , 448 , 0 , 472 , 78 , 3 , count= 60
reward, 2714.0 , action, 732 , 1 , 348 , 0 , 409 , 114 , 17 , count= 61
reward, 2735.0 , action, 426 , 4 , 670 , 0 , 539 , 78 , 12 , count= 62
reward, 1315.0 , action, 584 , 2 , 520 , 0 , 425 , 73 , 7 , count= 63
reward, 2962.0 , action, 447 , 10 , 543 , 0 , 473 , 42 , 5 , count= 64
reward, 84.0 , action, 320 , 2 , 204 , 0 , 1051 , 7 , 2 , count= 65
reward, 147.0 , action, 142 , 2 , 144 , 0 , 1238 , 65 , 0 , count= 66
reward, 1126.0 , action, 695 , 1 , 415 , 0 , 294 , 239 , 16 , count= 67
reward, 2809.0 , action, 679 , 4 , 789 , 0 , 521 , 78 , 10 , count= 68
reward, 2857.0 , action, 376 , 13 , 857 , 0 , 290 , 73 , 2 , count= 69
reward, 105.0 , action, 382 , 0 , 536 , 0 , 545 , 146 , 2 , count= 70
reward, 2193.0 , action, 563 , 1 , 785 , 0 , 229 , 87 , 25 , count= 71
reward, 693.0 , action, 314 , 3 , 551 , 0 , 522 , 204 , 7 , count= 72
reward, 1126.0 , action, 504 , 4 , 566 , 0 , 404 , 109 , 9 , count= 73
reward, 2752.0 , action, 505 , 4 , 683 , 0 , 343 , 144 , 6 , count= 74
reward, 2231.0 , action, 520 , 8 , 607 , 0 , 331 , 203 , 1 , count= 75
reward, 1584.0 , action, 269 , 8 , 543 , 0 , 471 , 328 , 12 , count= 76
reward, 2571.0 , action, 488 , 5 , 576 , 0 , 497 , 57 , 8 , count= 77
reward, 1235.0 , action, 448 , 2 , 385 , 0 , 589 , 156 , 11 , count= 78
reward, 1756.0 , action, 518 , 0 , 446 , 0 , 421 , 234 , 12 , count= 79
reward, 1899.0 , action, 304 , 1 , 488 , 0 , 535 , 297 , 16 , count= 80
reward, 1063.0 , action, 938 , 1 , 385 , 0 , 200 , 91 , 16 , count= 81
reward, 2294.0 , action, 574 , 2 , 374 , 0 , 252 , 396 , 23 , count= 82
reward, 3714.0 , action, 549 , 6 , 582 , 0 , 372 , 120 , 17 , count= 83
reward, 1525.0 , action, 400 , 7 , 546 , 0 , 431 , 215 , 7 , count= 84
reward, 105.0 , action, 560 , 1 , 431 , 0 , 475 , 138 , 11 , count= 85
reward, 105.0 , action, 523 , 7 , 437 , 0 , 577 , 47 , 0 , count= 86
reward, 3235.0 , action, 555 , 3 , 582 , 0 , 380 , 95 , 6 , count= 87
reward, 2693.0 , action, 477 , 8 , 712 , 0 , 357 , 184 , 26 , count= 88
reward, 2403.0 , action, 334 , 0 , 617 , 0 , 643 , 27 , 10 , count= 89
reward, 2466.0 , action, 509 , 3 , 576 , 0 , 428 , 105 , 5 , count= 90
reward, 2449.0 , action, 669 , 3 , 418 , 0 , 489 , 92 , 29 , count= 91
reward, 1109.0 , action, 420 , 2 , 802 , 0 , 250 , 117 , 5 , count= 92
reward, 3634.0 , action, 443 , 1 , 630 , 0 , 531 , 47 , 18 , count= 93
reward, 3092.0 , action, 356 , 1 , 732 , 0 , 458 , 119 , 24 , count= 94
reward, 1130.0 , action, 424 , 9 , 541 , 0 , 417 , 234 , 6 , count= 95
reward, 2109.0 , action, 410 , 12 , 492 , 0 , 451 , 249 , 2 , count= 96
reward, 3676.0 , action, 422 , 1 , 557 , 0 , 461 , 171 , 9 , count= 97
reward, 962.0 , action, 542 , 0 , 553 , 0 , 296 , 282 , 17 , count= 98
reward, 1294.0 , action, 382 , 0 , 475 , 0 , 137 , 125 , 34 , count= 99
reward, 2126.0 , action, 473 , 4 , 483 , 0 , 303 , 338 , 35 , count= 100
reward, 3609.0 , action, 630 , 0 , 494 , 0 , 468 , 76 , 7 , count= 101
reward, 1172.0 , action, 444 , 3 , 508 , 0 , 360 , 278 , 3 , count= 102
reward, 4277.0 , action, 370 , 15 , 540 , 0 , 499 , 224 , 22 , count= 103
reward, 626.0 , action, 606 , 1 , 436 , 0 , 413 , 140 , 5 , count= 104
reward, 2609.0 , action, 441 , 4 , 565 , 0 , 484 , 145 , 7 , count= 105
